index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
0,500175259,,,,500175259,,,,,,,,,,,,,,0,,,,,88.087075,-59.795837,,,,,,,,,,268.54034,-30.546854,,,6,3,2,1,0,1,,1,1,,,,88.0870699,-59.7958605,34,55,,19.941,0.0414,,,19.9985,0.0977,,,,,,,,,,,,,,,,0.2246,,,,,,3505.242,20.15525,,,,,3245.021,217.4453,4.21,,,,,,0.5,,,,88.0870648,-59.7958307,34,55,,19.6468,0.0101,,,19.6375,0.1754,,,,,,,,,,,,,,,,0.3422,,,,,,4038.258,,,,,,3786.633,28.60477,4.71,,,,,,0.5,,,,88.0870781,-59.7958127,34,55,,19.712,0.0162,,,20.1618,0.1001,,,,,,,,,,,,,,,,0.2036,,,,,,,,,,,,1830.253,21.5867,6.52,,,,,,0.5,,,,,,34,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,,,,,,0.5,,,,88.087075,-59.795837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,59.53,0.848,1.14,2.056,1.803,43.67,1.046,1.842,1.76,22.93,1.234,0.951,0.771,1.1,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
3,500175684,,,,500175684,,,,,,,,,,,,,,0,,,,,88.054065,-59.798066,,,,,,,,,,268.54218,-30.563534,,,4,1,1,2,0,1,,1,1,,,,88.0541586,-59.7980921,118,72,,20.6574,0.016,,,20.7407,0.1695,,,,,,,,,,,,,,,,0.3001,,,,,,1904.558,21.9175,,,,,1746.082,199.8675,6.23,,,,,,0.5,,,,88.0539986,-59.7980373,118,72,,20.0875,0.0148,,,20.1192,0.1299,,,,,,,,,,,,,,,,0.3259,,,,,,2695.382,,,,,,2777.637,26.98805,5.1,,,,,,0.5,,,,88.0538408,-59.7980873,118,72,,19.5774,0.0308,,,19.5208,0.1178,,,,,,,,,,,,,,,,0.8653,,,,,,,,,,,,2104.506,44.77177,6.27,,,,,,0.5,,,,,,118,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27,,,,,,0.5,,,,88.054065,-59.798066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,22.72,0.698,1.281,1.374,1.073,-42.21,1.142,1.632,1.428,-0.64,1.023,1.244,1.216,4.24,,,,,WISEA J055212.90-594753.9,IrS,,,,,,,,,,,,,,,,,,,0,1.0
5,500175686,,,,500175686,,,,,,,,,,,,,,0,,,,,88.051797,-59.800753,,,,,,,,,,268.54526,-30.564777,,,25,6,7,6,6,1,,1,1,,,,88.0517977,-59.8007553,25,31,,17.8094,0.0111,,,17.8205,0.0209,,,,,,,,,,,,,,,,0.549,,,,,,26326.43,50.9226,,,,,25681.6,305.5861,3.5,,,,,,0.5,,,,88.0518195,-59.8007635,25,31,,17.3538,0.0215,,,17.3627,0.0129,,,,,,,,,,,,,,,,1.095,,,,,,33677.76,,,,,,32126.99,82.85106,3.5,,,,,,0.5,,,,88.0518083,-59.8007391,25,31,,17.0503,0.0083,,,17.0722,0.0162,,,,,,,,,,,,,,,,0.3463,,,,,,,,,,,,22328.83,55.2254,3.5,,,,,,0.5,,,,88.051783,-59.8007456,25,31,,16.9308,0.0075,,,16.9314,0.0453,,,,,,,,,,,,,,,,1.612,,,,,,,114.4487,,,,,12064.52,340.5491,3.5,,,,,,0.5,,,,88.051797,-59.800753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,32.89,0.982,1.022,2.922,2.859,-6.26,1.014,2.654,2.617,28.82,1.032,2.165,2.098,-13.73,1.01,1.713,1.696,-41.4,WISEA J055212.41-594802.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
6,500175687,,,,500175687,,,,,,,,,,,,,,0,,,,,88.04437,-59.805421,,,,,,,,,,268.5505,-30.568687,,,20,4,5,5,6,1,,1,1,,,,88.0443825,-59.8054172,38,29,,18.4647,0.0069,,,18.4759,0.0215,,,,,,,,,,,,,,,,0.1909,,,,,,14404.87,25.02372,,,,,13760.86,271.2328,3.5,,,,,,0.5,,,,88.0443683,-59.8054282,38,29,,18.2304,0.0145,,,18.2394,0.0325,,,,,,,,,,,,,,,,1.665,,,,,,14581.45,,,,,,14890.74,80.70525,4.21,,,,,,0.5,,,,88.0443693,-59.8054446,38,29,,18.0491,0.0104,,,18.0984,0.041,,,,,,,,,,,,,,,,0.1274,,,,,,,,,,,,8343.894,20.39693,3.78,,,,,,0.5,,,,88.0443085,-59.8054273,38,29,,18.0016,0.0546,,,18.1359,0.0578,,,,,,,,,,,,,,,,0.1006,,,,,,,19.10017,,,,,4360.982,261.0166,3.78,,,,,,0.5,,,,88.04437,-59.805421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,52.89,0.974,1.034,2.736,2.647,-12.29,1.064,2.522,2.37,51.68,1.062,2.181,2.054,73.52,1.081,1.729,1.6,-45.83,,,,,,,,,,,,,,,,,,,,,0,1.0
8,500175689,,,,500175689,,,,,,,,,,,,,,0,,,,,88.040538,-59.789026,,,,,,,,,,268.5314,-30.56999,,,32,6,7,6,6,1,,1,1,,,,88.040555,-59.7890219,16,21,,17.0705,0.0076,,,17.0637,0.0135,,,,,,,,,,,,,,,,0.2919,,,,,,51837.25,47.10165,,,,,50599.88,352.2311,3.5,,,,,,0.5,,,,88.0405707,-59.7890328,16,21,,16.7597,0.0048,,,16.7576,0.0074,,,,,,,,,,,,,,,,1.147,,,,,,58361.7,,,,,,56496.94,102.5491,3.5,,,,,,0.5,,,,88.0405544,-59.7890105,16,21,,16.5482,0.0055,,,16.5678,0.0116,,,,,,,,,,,,,,,,0.1026,,,,,,,,,,,,35263.0,33.27673,3.5,,,,,,0.5,,,,88.0405459,-59.789014,16,21,,16.4682,0.0093,,,16.5398,0.0186,,,,,,,,,,,,,,,,0.3775,,,,,,,59.22129,,,,,18753.81,370.2251,3.5,,,,,,0.5,,,,88.040538,-59.789026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,28.37,0.982,1.024,3.068,2.995,-2.82,1.024,2.846,2.779,17.64,1.057,2.297,2.173,4.91,1.062,1.885,1.774,54.84,WISEA J055209.72-594720.1,UvS,,,,,,,,,,,,,,,,,,,0,1.0
9,500175690,,,,500175690,,,,,,,,,,,,,,0,,,,,88.03809,-59.785839,,,,,,,,,,268.52765,-30.5711,,,8,3,3,2,0,1,,1,1,,,,88.0380374,-59.7858108,69,30,,19.7682,0.0492,,,19.731,0.0929,,,,,,,,,,,,,,,,3.267,,,,,,3843.373,78.05636,,,,,4213.95,217.3688,3.95,,,,,,0.5,,,,88.0381246,-59.7858388,69,30,,19.5405,0.0208,,,19.4424,0.0997,,,,,,,,,,,,,,,,0.3075,,,,,,4317.059,,,,,,4329.946,27.58087,4.79,,,,,,0.5,,,,88.0380064,-59.7858414,69,30,,19.3867,0.0304,,,19.5067,0.1342,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,2738.056,106.928,3.82,,,,,,0.5,,,,,,69,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,,,,,,0.5,,,,88.03809,-59.785839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,37.67,0.926,1.115,2.138,1.918,-16.75,1.068,1.906,1.785,0.21,1.096,1.198,1.094,20.99,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
10,500175901,,,,500175901,,,,,,,,,,,,,,0,,,,,88.045293,-59.776522,,,,,,,,,,268.517,-30.567123,,,12,3,3,3,3,1,,1,1,,,,88.0453128,-59.7765214,26,24,,19.2913,0.0197,,,19.2511,0.0703,,,,,,,,,,,,,,,,0.3962,,,,,,6577.393,29.78426,,,,,6441.916,231.6642,3.5,,,,,,0.5,,,,88.0452916,-59.7765343,26,24,,18.8114,0.0077,,,18.7731,0.0463,,,,,,,,,,,,,,,,1.295,,,,,,8682.587,,,,,,8713.234,63.16237,3.79,,,,,,0.5,,,,88.0453206,-59.776553,26,24,,18.5009,0.0089,,,18.5148,0.0616,,,,,,,,,,,,,,,,0.9142,,,,,,,,,,,,5538.903,51.19035,4.75,,,,,,0.5,,,,88.0452683,-59.776496,26,24,,18.2609,0.0447,,,18.195,0.1351,,,,,,,,,,,,,,,,0.3708,,,,,,,49.09643,,,,,3742.881,391.4013,4.75,,,,,,0.5,,,,88.045293,-59.776522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,57.79,0.977,1.016,2.409,2.372,-27.47,1.014,2.246,2.216,30.9,1.092,1.983,1.816,4.46,1.016,1.352,1.33,36.82,WISEA J055210.82-594635.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
