# Combination of '2022av' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59584.340295, 18.776954943324544, 0.1260229523382143, 112.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59584.343518, 18.738855026932704, 0.11231753842344828, 116.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59584.34908, 18.955690986777878, 0.13714562586442108, 95.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59584.359337, 19.115465369040706, 0.15888822508682926, 82.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59586.32708, 18.796518287104437, 0.11844394961018183, 110.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59586.330744, 18.92193481076876, 0.1107894086489796, 98.0, 10.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59586.333947, 19.197966019298022, 0.14286002694210526, 76.0, 10.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59586.344111, 19.14227503252014, 0.14928872815450003, 80.0, 11.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59586.353151, 18.97879262861516, 0.12842041131569895, 93.0, 11.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59588.279311, 19.529529932484497, 0.3102103442171429, 56.0, 16.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59588.281154, 19.226920700672558, 0.20540955225189192, 74.0, 14.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59588.301533, 19.1697634932738, 0.1948757290594872, 78.0, 14.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59588.304322, 19.256668758921826, 0.25635438167944447, 72.0, 17.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59591.31399, 18.75773787165882, 0.20952803951508772, 114.0, 22.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59591.31783, 19.115465369040706, 0.2912950793258537, 82.0, 22.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59591.324284, 19.92233848243375, 0.5011090175815386, 39.0, 18.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59591.338434, 18.702046884880936, 0.19905163753933333, 120.0, 22.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59592.331592, 19.30287727315686, 0.37764737556869565, 69.0, 24.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59592.334837, 19.950541008457975, 0.7143001347105264, 38.0, 25.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59592.345004, 19.816328861051034, 0.6059923003311628, 43.0, 24.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59592.351049, 19.609991640913, 0.5011090175815386, 52.0, 24.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59595.332372, 19.569015600442576, 0.5629743283940741, 54.0, 28.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59595.335637, 19.1697634932738, 0.3897514581189744, 78.0, 28.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59595.34118, 18.910912013506124, 0.25224174454020204, 99.0, 23.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59595.351809, 19.30287727315686, 0.440588604830145, 69.0, 28.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59596.335469, 19.401648626366043, 0.4997833323498413, 63.0, 29.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59596.338694, 19.894850021680092, 0.7057285330940001, 40.0, 26.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59596.348846, 19.21234684152075, 0.43429448190400005, 75.0, 30.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59596.356223, 20.10371515030528, 0.8554285249624243, 33.0, 26.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59599.304699, 19.256668758921826, 0.30159339021111115, 72.0, 20.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59599.308383, 19.36771660839286, 0.33407267838769233, 65.0, 20.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59599.314377, 19.419020776254364, 0.3677493596767742, 62.0, 21.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59599.327284, 19.318727718234406, 0.31933417787058826, 68.0, 20.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59600.35469, 20.889700043360186, 1.221453230355, 16.0, 18.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59600.357953, 18.92193481076876, 0.2548156398926531, 98.0, 23.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59600.363963, 19.287254899964356, 0.325720861428, 70.0, 21.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59600.374164, 22.15257498915995, 5.211533782848, 5.0, 24.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59601.332701, 19.569015600442576, 0.3418058422392593, 54.0, 17.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59601.335903, 19.950541008457975, 0.45715208621473685, 38.0, 16.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59601.342344, 19.27185412820231, 0.275257065995493, 71.0, 18.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59601.354259, 21.115141619232908, 1.3362907135507693, 13.0, 16.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59604.29457, 19.743105420796063, 0.3068384926495652, 46.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59604.298262, 19.36771660839286, 0.21714724095200003, 65.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59604.304279, 19.76696871556164, 0.31365712581955557, 45.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59604.31813, 19.529529932484497, 0.21326961164928573, 56.0, 11.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59605.22848, 19.27185412820231, 0.19879676988563383, 71.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59605.23125, 19.79136830878453, 0.32078569686090913, 44.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59605.239137, 19.631074559755156, 0.31933417787058826, 51.0, 15.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59605.26033, 19.69689690656103, 0.27143405119, 48.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59606.258162, 19.589310325998028, 0.26631265399773585, 53.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59606.261361, 19.743105420796063, 0.33044145362260874, 46.0, 14.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59606.268281, 19.743105420796063, 0.33044145362260874, 46.0, 14.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59606.280297, 19.54909327626439, 0.2566285574887273, 55.0, 13.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59607.25581, 19.841876774005247, 0.41361379228952383, 42.0, 16.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59607.259027, 20.495680409956016, 0.6608829072452175, 23.0, 14.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59607.26499, 19.54909327626439, 0.2961098740254546, 55.0, 15.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59607.275989, 19.128787452803373, 0.18765810946469136, 81.0, 14.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59608.255236, 20.24400500525261, 0.44927015369379314, 29.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59608.258467, 19.743105420796063, 0.33044145362260874, 46.0, 14.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59608.266336, 20.647425010840045, 0.651441722856, 20.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59608.278358, 19.401648626366043, 0.20680689614476191, 63.0, 12.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59610.218076, 20.889700043360186, 0.7464436407725, 16.0, 11.0, ATLAS
o, 23.9, 0.06, 63.6019555964, -13.5429177332, 59610.219906, 19.79136830878453, 0.22208240551909095, 44.0, 9.0, ATLAS
