ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60305.569551,20.162,0.611,31.0,19.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60306.551158,20.417,0.976,25.0,24.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60308.563519,20.26,0.743,29.0,21.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60308.589294,20.469,0.759,24.0,18.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60322.575939,20.992,0.702,15.0,10.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60324.573372,20.63,0.451,20.0,9.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60324.578832,19.913,0.296,39.0,12.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60332.528637,20.843,0.793,17.0,13.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60332.534075,19.525,0.346,56.0,20.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60334.516685,19.962,0.687,38.0,26.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60336.499104,20.396,0.887,25.0,22.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60336.507634,19.497,0.454,58.0,26.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60341.06115,18.813,0.241,108.0,26.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60341.087284,18.831,0.245,106.0,26.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60347.297049,20.895,0.733,16.0,12.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60350.459662,21.046,0.917,14.0,13.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60352.531108,20.856,0.78,16.0,13.0,23.9,c
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60352.536986,21.259,0.988,11.0,11.0,23.9,c
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60353.032898,20.41,0.477,25.0,12.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60355.156302,20.101,0.553,33.0,18.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60355.171448,19.641,0.355,50.0,18.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60356.991308,21.192,0.825,12.0,10.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60360.983273,19.568,0.279,54.0,15.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60361.010376,20.247,0.571,29.0,16.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60362.4728,20.182,0.613,31.0,19.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60363.131143,18.549,0.585,138.0,81.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60379.242406,21.139,0.828,13.0,10.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60380.966697,20.827,0.52,17.0,9.0,23.9,c
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60384.408261,20.344,0.383,26.0,10.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60387.257461,20.309,0.467,27.0,13.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60388.400464,20.426,0.806,24.0,20.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60388.403403,20.396,0.767,25.0,19.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60388.40928,20.062,0.516,34.0,18.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60388.415154,20.111,0.459,33.0,15.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60388.922631,20.342,0.682,26.0,18.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60388.944571,18.166,0.869,197.0,171.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60388.950945,19.875,0.427,41.0,17.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60390.593822,20.352,0.904,26.0,24.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60390.612247,20.27,0.57,28.0,16.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.47914,19.293,0.342,70.0,24.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.482317,18.571,0.196,135.0,27.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.509877,19.016,0.243,90.0,22.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.517914,19.757,0.55,45.0,25.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.518794,19.201,0.283,76.0,22.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.546667,19.435,0.444,61.0,27.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.549586,19.653,0.481,50.0,24.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60396.55924,18.822,0.243,108.0,26.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60398.430386,18.869,0.156,103.0,16.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60398.433218,18.962,0.152,94.0,14.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60398.440454,18.709,0.121,119.0,14.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60398.470135,18.738,0.123,116.0,14.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60399.216505,19.226,0.291,74.0,22.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60399.220139,18.697,0.172,121.0,21.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60399.25566,18.669,0.189,124.0,23.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60399.263375,18.522,0.153,142.0,22.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60400.465401,18.69,0.129,121.0,16.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60400.468872,18.558,0.11,137.0,15.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60400.504553,18.743,0.144,116.0,17.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60400.532131,18.67,0.148,124.0,18.0,23.9,o
186.07859,10.44623,0.060000,None,2024-03-29 10:19:44.832,60400.902183,19.6,0.654,52.0,34.0,23.9,o
