2024aewc 0.107 175.703651429 9.90017285714
filter ATgr
60700.516499 20.126 0.335
60700.519214 20.416 0.369
60700.529306 19.978 0.288
60700.532491 20.082 0.278
60703.254905 20.087 0.459
60703.286478 17.708 0.064
60703.290133 20.32 0.516
60703.290584 19.792 0.386
60703.317198 20.24 0.397
60703.33557 20.975 0.898
60704.491759 19.876 0.419
60704.494568 20.312 0.648
60704.497762 20.017 0.289
60707.268893 19.867 0.263
60707.298041 21.104 0.861
60707.308016 19.246 0.348
60708.516187 20.838 0.63
60708.517996 21.2 0.726
60708.54237 20.301 0.365
60708.554741 21.211 0.795
60711.340956 20.828 0.6
60711.373339 21.03 0.831
60711.380867 20.879 0.918
filter ATri
60695.317956 19.447 0.449
60695.319766 19.714 0.567
60695.323853 19.14 0.338
60695.342412 19.079 0.341
60696.489908 19.84 0.547
60696.492717 18.556 0.223
60697.658321 19.706 0.427
60697.665596 19.514 0.466
60697.671862 18.764 0.209
60698.541178 19.727 0.221
60698.544388 20.557 0.546
60698.569126 19.529 0.215
60698.587096 20.107 0.356
60699.303465 19.217 0.194
60699.337527 19.403 0.181
60699.366564 20.163 0.459
60700.987607 19.539 0.229
60700.989407 19.127 0.163
60700.993037 19.691 0.289
60701.028491 19.701 0.292
60704.992822 19.862 0.263
60704.998298 19.477 0.219
60705.032665 19.995 0.3
60705.044431 19.55 0.229
60709.037388 19.466 0.218
60709.039189 19.359 0.172
60709.041946 19.764 0.271
60709.047418 20.597 0.655
60710.423599 19.844 0.296
60710.427911 21.129 0.931
60710.43234 19.637 0.283
60710.437538 20.837 0.713
60711.428814 19.735 0.285
60711.433763 20.774 0.691
60711.444577 19.491 0.257
60711.448405 20.955 0.797
60711.523269 19.723 0.209
60712.419304 20.422 0.764
60712.421604 20.021 0.552
60712.424468 19.436 0.278
60712.459742 19.549 0.264
60712.546789 20.42 0.384
60712.572076 20.899 0.635
60712.600896 19.85 0.263
60712.626103 20.461 0.432
60714.425057 20.026 0.502
60714.435048 19.113 0.227
60714.439164 20.166 0.712
60714.445042 20.317 0.678
60714.448045 19.51 0.33
60715.29746 -18.789 0.169
60715.300689 19.273 0.269
60715.327382 19.463 0.384
60715.355994 19.127 0.251
60716.662003 20.801 0.942
60716.663887 20.324 0.637
60717.006355 19.577 0.631
60723.318459 20.138 0.753
60724.595985 19.415 0.228
60724.604549 20.025 0.398
