ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60468.553398,20.96,0.917,15.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60468.558899,20.651,0.637,20.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60469.56989,19.637,0.316,51.0,16.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60469.572783,20.202,0.483,30.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60469.579275,19.788,0.334,44.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60469.60058,20.021,0.409,36.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60469.605822,20.106,0.398,33.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60469.606747,19.334,0.22,67.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60470.559778,20.456,0.471,24.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60470.562657,19.607,0.207,52.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60470.580933,19.799,0.273,44.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60470.597589,20.479,0.483,23.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60472.552467,19.365,0.212,65.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60472.584033,19.531,0.209,56.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60472.587531,19.964,0.283,38.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60474.605316,19.717,0.226,47.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60474.611234,19.781,0.387,44.0,17.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60476.615187,20.041,0.537,35.0,19.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60476.617561,18.884,0.262,102.0,27.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60477.051069,18.879,0.285,102.0,29.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60479.276282,19.413,0.291,62.0,18.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60479.316529,19.042,0.245,88.0,22.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60482.528407,18.62,0.238,130.0,31.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60482.534269,19.283,0.423,70.0,30.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60482.54438,18.841,0.266,106.0,28.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60483.981862,18.123,0.272,205.0,56.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60483.987288,18.595,0.415,132.0,55.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60483.992324,18.514,0.381,143.0,54.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60488.544649,19.402,0.335,63.0,21.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60488.575595,19.851,0.469,42.0,20.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60488.586616,19.395,0.29,63.0,18.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60489.088632,18.828,0.342,107.0,36.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60489.097618,19.503,0.686,57.0,39.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60489.103207,18.61,0.266,131.0,35.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60489.132568,18.516,0.299,142.0,43.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60489.135309,18.803,0.401,109.0,44.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60489.138132,18.775,0.416,112.0,47.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60489.143333,18.645,0.37,126.0,47.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60490.299672,19.671,0.385,49.0,19.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60491.200784,19.943,0.532,38.0,20.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60491.286495,19.782,0.418,44.0,19.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60491.292024,19.591,0.293,53.0,16.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60491.295202,19.396,0.234,63.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60493.036483,20.154,0.32,32.0,10.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60493.065128,19.561,0.236,54.0,13.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60493.094326,20.114,0.351,33.0,12.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60494.612735,19.598,0.26,53.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60494.615327,19.715,0.431,47.0,20.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60494.619862,19.5,0.485,58.0,28.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60495.257742,19.368,0.217,65.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60495.25957,19.511,0.26,57.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60495.262748,19.674,0.291,49.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60495.268224,19.373,0.188,65.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60496.516037,19.463,0.235,60.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60496.517845,19.388,0.202,64.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60496.521115,19.621,0.302,52.0,16.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60496.533447,19.24,0.174,73.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60497.005615,20.374,0.366,26.0,9.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60497.00832,20.448,0.415,24.0,10.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60497.011925,19.834,0.212,42.0,9.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60498.582829,19.572,0.213,54.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60498.585782,19.65,0.258,50.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60498.60989,19.693,0.274,48.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60499.171584,19.989,0.349,37.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60499.199958,20.116,0.345,33.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60499.217424,19.853,0.281,42.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60500.456161,19.476,0.235,59.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60500.45797,19.742,0.284,46.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60500.466147,19.934,0.476,39.0,18.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60500.497469,19.544,0.233,55.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60502.503765,19.558,0.209,55.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60502.505612,20.665,0.57,20.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60502.510695,19.731,0.251,46.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60502.515891,20.706,0.6,19.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60502.621695,19.65,0.658,50.0,33.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60503.272872,19.913,0.295,39.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60503.275588,20.078,0.348,34.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60503.278309,20.386,0.402,25.0,10.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60503.29818,19.887,0.273,40.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60506.467027,20.231,0.425,29.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60506.489969,20.314,0.405,27.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60506.492278,21.209,0.827,12.0,10.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60506.496542,20.482,0.449,23.0,10.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60507.112527,19.542,0.387,55.0,21.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60507.115253,19.952,0.574,38.0,22.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60510.183934,19.861,0.691,41.0,28.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60510.195233,19.925,0.585,39.0,23.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60510.522827,20.027,0.493,35.0,18.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60510.549863,20.247,0.594,29.0,17.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60517.04746,20.269,0.878,28.0,25.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60517.063422,19.737,0.507,46.0,24.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60517.069371,20.212,0.755,30.0,23.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60518.502582,20.756,0.826,18.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60518.52144,20.986,0.893,15.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60519.309675,20.712,0.951,19.0,18.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60520.514486,20.454,0.567,24.0,14.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60520.524655,20.596,0.554,21.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60524.509611,20.569,0.547,22.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60524.512779,20.776,0.687,18.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60525.021586,20.954,0.726,15.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60525.028934,20.441,0.493,24.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60526.51521,20.147,0.356,32.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60528.506434,20.336,0.444,27.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60528.531323,20.865,0.636,16.0,10.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60530.56948,19.607,0.243,52.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60530.573042,20.843,0.773,17.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60532.544913,20.51,0.514,23.0,12.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60532.547721,20.302,0.484,28.0,13.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60534.513234,20.507,0.472,23.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60534.522646,19.986,0.297,37.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60538.411639,19.663,0.31,50.0,15.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60538.436541,20.767,0.934,18.0,17.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60538.517819,20.228,0.541,29.0,16.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60538.874824,19.918,0.863,39.0,34.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60538.888864,19.889,0.792,40.0,32.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60538.89157,20.103,0.924,33.0,30.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60544.162225,20.246,0.92,29.0,27.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60544.170154,20.3,0.803,28.0,22.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60546.068451,21.111,0.912,13.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60552.433725,20.845,0.659,17.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60553.434463,19.777,0.295,45.0,13.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60553.445167,21.153,0.941,13.0,12.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60558.393845,20.884,0.706,16.0,11.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60558.878255,20.066,0.331,34.0,11.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60559.933827,20.849,0.571,17.0,10.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60560.918216,21.338,0.845,11.0,9.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60560.921411,20.69,0.546,19.0,10.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60560.961929,20.842,0.745,17.0,12.0,23.9,c
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60562.384335,21.194,0.784,12.0,10.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60562.422058,20.98,0.685,15.0,10.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60563.199753,19.398,0.489,63.0,31.0,23.9,o
329.58607,-9.80726,0.060000,None,2024-06-11 14:13:01.632,60564.399789,20.736,0.907,18.0,17.0,23.9,o
