2024vdu 0.055 34.468753364 -9.79752964552
filter ATgr
60695.047463 20.722 0.569
60695.061167 20.831 0.687
60696.283419 22.012 2.083
60696.296176 20.305 0.537
60696.299829 21.434 1.271
60697.139937 20.945 0.895
60697.164298 20.07 0.507
60700.28477 17.98 0.128
60700.287484 18.222 0.151
60704.276994 20.823 1.141
60704.286191 20.423 0.831
60704.297685 21.462 3.143
filter ATri
60682.250935 20.207 0.492
60682.261014 20.996 1.025
60682.273329 20.056 0.462
60683.036635 18.73 0.346
60683.040276 19.109 0.487
60683.065076 18.807 0.222
60683.083499 19.769 0.605
60684.286871 21.691 2.246
60684.792316 20.381 1.088
60684.795946 20.369 1.103
60684.801832 19.666 0.547
60684.819495 20.213 0.884
60687.08518 19.48 1.387
60687.109538 20.695 2.338
60688.821957 19.14 0.325
60688.826026 19.726 0.564
60688.832435 20.061 0.771
60690.319263 20.184 0.714
60690.322509 19.968 0.712
60690.328007 20.417 0.912
60691.123966 21.785 4.327
60691.12715 19.351 0.412
60691.138113 20.841 1.775
60691.154958 21.055 3.122
60692.260166 20.083 0.394
60692.269719 20.301 0.495
60692.311361 20.823 1.0
60692.840522 19.966 0.438
60692.843747 20.267 0.663
60692.887692 20.236 0.871
60694.301372 21.906 2.192
60698.269955 20.309 0.464
60698.280034 22.481 3.571
60698.290107 20.043 0.327
60700.787245 20.387 0.525
60700.788147 20.155 0.56
60700.791305 20.327 0.617
60700.794028 19.293 0.189
60700.817628 20.171 0.401
60700.830317 19.253 0.197
60704.798885 19.485 0.276
60704.812942 19.538 0.297
60704.826101 19.984 0.407
