# Combined data from 'ATLAS-ZTF' for 'SN 2022zvu'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
148.4626154, -7.7927476000000002, zr, 59923.440567099999, 15.855051, 0.013187753, 14671.229812321728, 178.20217666430048, 26.2712173, ATLAS-ZTF
148.46269129999999, -7.7926777999999999, zr, 59930.4622801, 15.7792635, 0.0130409235, 15554.16995393853, 186.82322610812994, 26.2588806, ATLAS-ZTF
148.46270139999999, -7.7927255000000004, zr, 59935.420624999999, 15.8673611, 0.0132136298, 14406.809049786329, 175.333787847274, 26.2637806, ATLAS-ZTF
148.46258169999999, -7.7927812000000003, zr, 59937.379027800001, 15.5918055, 0.0127627822, 18708.747774268104, 219.92052215934982, 26.2719173, ATLAS-ZTF
148.46267080000001, -7.7926871000000002, zr, 59957.419930600001, 15.9367323, 0.0133705689, 12441.082213217955, 153.20880541093484, 26.1738777, ATLAS-ZTF
148.46294710000001, -7.7913990999999996, zr, 59866.522291699999, 18.687727, 0.060733445, 985.8694296624969, 55.147140273292344, 26.1722755, ATLAS-ZTF
148.4632321, -7.7914374000000004, zr, 59969.3282292, 18.4027882, 0.0486810058, 1409.9318459479773, 63.21692144869434, 26.2757835, ATLAS-ZTF
148.46542600000001, -7.7925316999999996, zr, 59865.519398099997, 18.1616592, 0.0405430719, 1603.0438415118417, 59.86014046546897, 26.1740227, ATLAS-ZTF
148.4655454, -7.7922811000000003, zr, 59865.521967599998, 18.3151951, 0.0455243029, 1368.305775235947, 57.37228462924587, 26.155653, ATLAS-ZTF
148.46538079999999, -7.7924519999999999, zr, 59866.514560199998, 18.3049965, 0.0451721437, 1365.7289643049755, 56.82126538700063, 26.1434078, ATLAS-ZTF
148.4654496, -7.7923929000000003, zr, 59866.519722199999, 18.7440281, 0.0634682849, 923.5138224218764, 53.98534020850592, 26.1576366, ATLAS-ZTF
148.46547319999999, -7.7924267, zr, 59866.5248727, 18.3322754, 0.0461211689, 1370.8778520212618, 58.23374837944808, 26.1747723, ATLAS-ZTF
148.465712, -7.7923403000000002, zr, 59880.480868099999, 18.0304184, 0.0367947146, 1794.6804006753966, 60.820255280863094, 26.1653862, ATLAS-ZTF
148.46525790000001, -7.7928141999999996, zr, 59882.500115700001, 17.0130272, 0.0193191394, 4070.0460216907804, 72.42070966490064, 26.0370255, ATLAS-ZTF
148.4651164, -7.7924992, zr, 59900.506006900003, 17.5216599, 0.0259099342, 3188.3104308362153, 76.08562108375384, 26.2805614, ATLAS-ZTF
148.4653568, -7.7923893, zr, 59901.557916700003, 18.2384663, 0.042950511, 1648.807369896246, 65.22497708675542, 26.2813911, ATLAS-ZTF
148.4650546, -7.7925854000000001, zr, 59906.4629977, 17.9051704, 0.0336129926, 2169.5368944451116, 67.16606414967623, 26.246088, ATLAS-ZTF
148.465137, -7.7925043000000001, zr, 59913.421192100002, 17.5470619, 0.0263366755, 2970.1706345801626, 72.04735352819239, 26.2290154, ATLAS-ZTF
148.46563570000001, -7.7926291000000001, zr, 59923.440567099999, 18.1178207, 0.0392412879, 1825.4024958502393, 65.97472255150149, 26.2712173, ATLAS-ZTF
148.46456860000001, -7.7912613000000004, zr, 59865.524548599999, 19.0265808, 0.0791716725, 728.8306700986701, 53.146190454118596, 26.1831474, ATLAS-ZTF
148.4646065, -7.7914031000000001, zr, 59969.3282292, 18.5716591, 0.0554760136, 1206.8401773575658, 61.66385702043472, 26.2757835, ATLAS-ZTF
148.46397229999999, -7.7927806999999998, zr, 59865.521967599998, 17.5439129, 0.0262831803, 2784.171862029031, 67.39840738036128, 26.155653, ATLAS-ZTF
148.4638271, -7.7928028999999999, zr, 59866.517141199998, 17.462244, 0.0249526706, 3024.4613571660348, 69.50895406919325, 26.1638641, ATLAS-ZTF
148.4636189, -7.7927983999999997, zr, 59923.440567099999, 17.1120796, 0.0203446895, 4609.513380666197, 86.37376009455294, 26.2712173, ATLAS-ZTF
148.4638468, -7.7926279999999997, zr, 59930.4622801, 16.9922733, 0.0191177912, 5089.122677192972, 89.60996631353402, 26.2588806, ATLAS-ZTF
148.46383760000001, -7.7928018000000003, zr, 59937.379027800001, 16.6908226, 0.0166623686, 6798.887890766756, 104.33987151719691, 26.2719173, ATLAS-ZTF
148.46269430000001, -7.7927581999999997, zi, 59873.502407400003, 15.3491611, 0.014336125, 10251.80176938368, 135.3653963062294, 25.3761616, ATLAS-ZTF
148.46265389999999, -7.7927122000000004, zi, 59903.5229282, 15.2548428, 0.0143033881, 13982.992348301384, 184.21064479621018, 25.6188431, ATLAS-ZTF
148.46265249999999, -7.7927312999999998, zi, 59914.439988400001, 15.161624, 0.0142983282, 14996.841448721418, 197.49710846655523, 25.6016235, ATLAS-ZTF
148.4626385, -7.7927882000000004, zi, 59934.4405787, 15.2377787, 0.0143004991, 14138.396599722466, 186.22030559883137, 25.6137791, ATLAS-ZTF
148.46441870000001, -7.7927521999999998, zi, 59903.5229282, 17.2448425, 0.0268941727, 2236.6613854905922, 55.40310556946532, 25.6188431, ATLAS-ZTF
148.4646779, -7.7927472, zi, 59934.4405787, 16.8807793, 0.0217329729, 3113.149091983711, 62.31530693481281, 25.6137791, ATLAS-ZTF
