# Combined data from 'ATLAS-ZTF' for 'SN 2020vae'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
270.74365280000001, 52.114621100000001, zg, 59111.139490699999, 19.3824673, 0.0623712391, 518.290060209569, 29.773708500110125, 26.1688995, ATLAS-ZTF
270.74304699999999, 52.114621399999997, zg, 59113.1859491, 19.0608196, 0.0496222526, 731.250742388959, 33.42092572186629, 26.2209854, ATLAS-ZTF
270.74325249999998, 52.114377300000001, zg, 59114.216990699999, 19.2910881, 0.0584002659, 565.7419720800021, 30.4304871252062, 26.1726341, ATLAS-ZTF
270.74329210000002, 52.114752899999999, zg, 59115.194988399999, 19.1589336, 0.0531582609, 718.1950375607757, 35.16323672032837, 26.2995396, ATLAS-ZTF
270.74339579999997, 52.114401999999998, zg, 59116.2203935, 19.2920246, 0.0584394559, 552.4798460651795, 29.737077439503242, 26.1478157, ATLAS-ZTF
270.7434748, 52.114566799999999, zg, 59117.232152800003, 19.3080082, 0.0591134392, 615.281645756267, 33.499310419874526, 26.2806931, ATLAS-ZTF
270.74293469999998, 52.114521400000001, zg, 59118.196932899999, 19.1494503, 0.0528036542, 747.0173349917229, 36.3304132858826, 26.332777, ATLAS-ZTF
270.74335450000001, 52.114743500000003, zg, 59119.204988400001, 19.2816391, 0.0580062233, 648.5197401265741, 34.64762498973705, 26.3114471, ATLAS-ZTF
270.7431914, 52.114769799999998, zg, 59120.2196644, 18.7245827, 0.0395119078, 1049.4167698162807, 38.19017775316039, 26.2769527, ATLAS-ZTF
270.74338560000001, 52.1146441, zg, 59123.114548600002, 19.055706, 0.0494457968, 780.863422645919, 35.561505599146805, 26.2871437, ATLAS-ZTF
270.74318110000002, 52.1143553, zg, 59125.177037000001, 19.0620575, 0.0496650562, 782.3573374290454, 35.78753380573862, 26.2955704, ATLAS-ZTF
270.74365890000001, 52.114650900000001, zg, 59131.1785648, 19.1941795, 0.0545008294, 682.8334063351709, 34.276269709164254, 26.2799664, ATLAS-ZTF
270.74249800000001, 52.114605400000002, zg, 59135.220324100002, 19.0024757, 0.0476536788, 755.891044462365, 33.17655695992057, 26.1986237, ATLAS-ZTF
270.7432288, 52.114750600000001, zg, 59137.157569399998, 19.012455, 0.0479835309, 795.3866914150054, 35.15168944141716, 26.2639008, ATLAS-ZTF
270.74288510000002, 52.114373200000003, zg, 59139.178182900003, 19.1009808, 0.0510346033, 687.4032798778451, 32.311120824694065, 26.1940098, ATLAS-ZTF
270.74314340000001, 52.1145335, zg, 59141.225752300001, 19.1713676, 0.0536273979, 590.16884585181, 29.150008432968587, 26.0988083, ATLAS-ZTF
270.7429583, 52.114632700000001, zg, 59143.154201400001, 19.2614594, 0.0571748801, 654.593004829313, 34.47087460231851, 26.3013878, ATLAS-ZTF
270.74287720000001, 52.114818499999998, zg, 59145.200891200002, 19.2875805, 0.0582536198, 590.3958825032183, 31.676844817466183, 26.2154388, ATLAS-ZTF
270.7429813, 52.114723699999999, zg, 59150.157962999998, 18.7620201, 0.0404985473, 1051.2084421371342, 39.21064309127828, 26.3162422, ATLAS-ZTF
270.74306130000002, 52.1146314, zg, 59152.116562499999, 19.2170639, 0.0553937852, 710.1817046010175, 36.233159238161676, 26.3454876, ATLAS-ZTF
270.74287040000002, 52.114503999999997, zg, 59167.159270800003, 18.2668056, 0.0297388453, 1554.03372697814, 42.565743313202624, 26.2454567, ATLAS-ZTF
270.74266399999999, 52.114425599999997, zg, 59169.097418999998, 19.0371914, 0.0488133132, 831.7441596156275, 37.39415521713487, 26.3371658, ATLAS-ZTF
270.7431181, 52.114651100000003, zg, 59173.139259299998, 18.8421097, 0.0427197665, 897.9299965727163, 35.33027600887418, 26.2252159, ATLAS-ZTF
270.74258149999997, 52.1142824, zg, 59175.075729199998, 19.1838074, 0.0541016422, 584.6018696949008, 29.13039193597706, 26.1009579, ATLAS-ZTF
270.74524630000002, 52.1165916, zg, 59025.331168999997, 20.4002571, 0.130847961, 252.68235740494038, 30.452121889474224, 26.4066944, ATLAS-ZTF
270.74495969999998, 52.116621299999998, zg, 59044.323043999997, 19.9953899, 0.097716935, 362.74771046035823, 32.64751998608181, 26.3944016, ATLAS-ZTF
270.74503429999999, 52.117076599999997, zg, 59099.158240700002, 20.5475273, 0.1437217, 185.72768264400545, 24.585252080272493, 26.2197189, ATLAS-ZTF
270.74474170000002, 52.116395799999999, zg, 59111.139490699999, 20.4118538, 0.13191916, 200.825233226705, 24.40067482135112, 26.1688995, ATLAS-ZTF
270.74484369999999, 52.116586599999998, zg, 59113.1859491, 20.1842537, 0.112134948, 259.8320261931026, 26.83547865329674, 26.2209854, ATLAS-ZTF
270.74388049999999, 52.115776099999998, zg, 59025.331168999997, 19.8482952, 0.0877092108, 420.1067697788046, 33.93755598050149, 26.4066944, ATLAS-ZTF
270.74384650000002, 52.115509000000003, zg, 59026.367974499997, 19.7757416, 0.0831497163, 452.85753680163833, 34.6815142981821, 26.4156456, ATLAS-ZTF
270.74390410000001, 52.1157641, zg, 59027.243796299997, 19.8671627, 0.0889349803, 351.24429576997454, 28.771173318061138, 26.2311859, ATLAS-ZTF
270.74350229999999, 52.115317300000001, zg, 59044.323043999997, 19.483408, 0.0671112239, 581.2961411966845, 35.930915182797406, 26.3944016, ATLAS-ZTF
270.74380509999997, 52.1155008, zg, 59047.270613399996, 19.7951069, 0.0843429565, 438.47734560625395, 34.06211888728751, 26.3999748, ATLAS-ZTF
270.74414200000001, 52.115863099999999, zg, 59074.220520800001, 20.1119194, 0.10640005, 303.6242394863868, 29.75458874907859, 26.3177605, ATLAS-ZTF
270.7432834, 52.115327000000001, zg, 59099.158240700002, 19.8322182, 0.0866779163, 358.922166050603, 28.653944973751162, 26.2197189, ATLAS-ZTF
270.74374849999998, 52.115730200000002, zg, 59112.142905100001, 20.0826015, 0.104151256, 320.2316108677672, 30.718810275108375, 26.346262, ATLAS-ZTF
270.74440329999999, 52.115357799999998, zg, 59119.204988400001, 19.9196453, 0.0924334526, 360.3468417084474, 30.677896312795014, 26.3114471, ATLAS-ZTF
270.74363490000002, 52.115855000000003, zg, 59169.097418999998, 19.8620834, 0.0886033252, 389.07467199752955, 31.751091599418572, 26.3371658, ATLAS-ZTF
270.74424649999997, 52.115899900000002, zr, 59025.364629600001, 18.8130798, 0.0409828164, 1024.8541875972162, 38.68472914783621, 26.339735, ATLAS-ZTF
270.74467959999998, 52.116302300000001, zr, 59027.282835600003, 19.4358959, 0.0656126738, 513.6708962396357, 31.041905766634155, 26.2126083, ATLAS-ZTF
270.74435499999998, 52.116293599999999, zr, 59028.260046299998, 19.4914188, 0.0684788749, 520.1800834515043, 32.808472909018015, 26.2818031, ATLAS-ZTF
270.74429400000002, 52.116365399999999, zr, 59031.243669000003, 19.4692249, 0.0673181638, 528.9890472074419, 32.798548277433106, 26.2778416, ATLAS-ZTF
270.74444440000002, 52.1162195, zr, 59041.274536999998, 18.9592228, 0.0456631072, 839.251642733965, 35.29663795127322, 26.2689533, ATLAS-ZTF
270.74442790000001, 52.116159699999997, zr, 59044.241296300002, 19.0759869, 0.0498459972, 790.3389761130492, 36.28435177691991, 26.3205204, ATLAS-ZTF
270.74456370000001, 52.116204000000003, zr, 59047.406597200003, 19.2052612, 0.0549817681, 694.6224892248481, 35.17573831676114, 26.3096333, ATLAS-ZTF
270.7438856, 52.115865800000002, zr, 59053.305231500002, 18.8631058, 0.0425190404, 969.8338987386288, 37.98013416246311, 26.3298492, ATLAS-ZTF
270.74433900000002, 52.116124499999998, zr, 59056.341701400001, 19.10746, 0.0510457829, 750.6560686736575, 35.292022635110634, 26.2960625, ATLAS-ZTF
270.74471219999998, 52.116332999999997, zr, 59062.238761599998, 19.2180443, 0.0555201843, 683.2413151896577, 34.938213881478426, 26.3044796, ATLAS-ZTF
270.74388299999998, 52.116006400000003, zr, 59065.321296299997, 18.9570179, 0.0455880277, 841.3611218714984, 35.32717612389609, 26.269474, ATLAS-ZTF
270.7445209, 52.116293900000002, zr, 59071.205370399999, 19.3469124, 0.061274793, 616.283300837423, 34.78066911896177, 26.3213634, ATLAS-ZTF
270.7444476, 52.116070999999998, zr, 59081.196585600002, 19.1846046, 0.0541236252, 583.7655201504058, 29.100536648625596, 26.1002007, ATLAS-ZTF
270.74455010000003, 52.116412099999998, zr, 59085.190590300001, 19.1445427, 0.0525006317, 717.9969510016475, 34.71864834299954, 26.2848492, ATLAS-ZTF
270.7441781, 52.1160207, zr, 59087.143622700001, 19.4730873, 0.0675187111, 492.7685249979488, 30.643811574765962, 26.2046947, ATLAS-ZTF
270.74458220000002, 52.116268599999998, zr, 59109.150937500002, 19.3199635, 0.0600209907, 513.3497560781756, 28.378680567513555, 26.0959969, ATLAS-ZTF
270.74456659999998, 52.116304499999998, zr, 59110.144675900003, 19.3563805, 0.0617217794, 528.6861337676112, 30.054675138619633, 26.1643753, ATLAS-ZTF
270.74402190000001, 52.115728300000001, zr, 59112.180266199997, 19.1972275, 0.0546462871, 680.6739341937896, 34.25906133223824, 26.2795753, ATLAS-ZTF
270.74438190000001, 52.116006300000002, zr, 59114.177743100001, 19.4914494, 0.0684805065, 468.02330596806473, 29.519576584109085, 26.1671181, ATLAS-ZTF
270.74406759999999, 52.116006599999999, zr, 59115.159166700003, 19.0661964, 0.0494791865, 753.4304356079746, 34.33534303714954, 26.2588043, ATLAS-ZTF
270.74444629999999, 52.1162031, zr, 59116.200011599998, 19.3442326, 0.0611488968, 541.765268713125, 30.51233657050534, 26.1787605, ATLAS-ZTF
270.74432480000002, 52.116071699999999, zr, 59118.220138899997, 19.2438927, 0.0566263869, 650.2366433145633, 33.91298142175365, 26.2765713, ATLAS-ZTF
270.7440608, 52.115671900000002, zr, 59125.120324099997, 19.1231194, 0.0516546257, 723.0764880385115, 34.40084725775576, 26.27108, ATLAS-ZTF
270.74421330000001, 52.116204600000003, zr, 59129.119687500002, 19.1363487, 0.0521752648, 705.3525487830979, 33.89585412076358, 26.2573643, ATLAS-ZTF
270.74449859999999, 52.116295100000002, zr, 59135.135729200003, 19.271553, 0.0578364469, 618.5773874441913, 32.95120680849602, 26.2500381, ATLAS-ZTF
270.74392749999998, 52.115770699999999, zr, 59137.116446799999, 18.8234425, 0.0412956029, 948.6826542580237, 36.082818272680434, 26.2662449, ATLAS-ZTF
270.74466430000001, 52.116260099999998, zr, 59139.134629599997, 19.2143593, 0.0553643964, 631.3864247190571, 32.19596817950074, 26.2150974, ATLAS-ZTF
270.74446710000001, 52.116340800000003, zr, 59141.117465299998, 19.5754318, 0.0730593279, 416.80173681250596, 28.046642108483464, 26.1252556, ATLAS-ZTF
270.7445841, 52.116271900000001, zr, 59164.157824100002, 18.5349445, 0.0335659422, 1235.2827022321262, 38.189228287749884, 26.2643604, ATLAS-ZTF
270.74288410000003, 52.114577599999997, zr, 59025.364629600001, 17.6552792, 0.019344477, 2977.0238914809415, 53.041401718783725, 26.339735, ATLAS-ZTF
270.7427548, 52.114474100000002, zr, 59026.281296300003, 18.1963806, 0.0267021768, 375.98732104553795, 9.246886929917627, 24.6343136, ATLAS-ZTF
270.74285950000001, 52.114427300000003, zr, 59027.282835600003, 17.9417839, 0.0227751043, 2033.900766563057, 42.66441691022254, 26.2126083, ATLAS-ZTF
270.74281120000001, 52.114755000000002, zr, 59028.260046299998, 18.0461922, 0.0242741872, 1968.9938515640974, 44.02148987853216, 26.2818031, ATLAS-ZTF
270.74339989999999, 52.114628000000003, zr, 59031.243669000003, 18.083065, 0.0248394329, 1896.3156970375292, 43.38384066714779, 26.2778416, ATLAS-ZTF
270.74264540000001, 52.1145955, zr, 59032.240277800003, 17.9000473, 0.0222156662, 2322.1186152555897, 47.51376237362979, 26.3147583, ATLAS-ZTF
270.74322139999998, 52.114592399999999, zr, 59032.351863399999, 17.8250999, 0.0212646481, 2497.4543576478573, 48.91380413442511, 26.3188438, ATLAS-ZTF
270.74333300000001, 52.1147341, zr, 59033.323067099998, 18.0587158, 0.0244640056, 2024.8420907495583, 45.624110193735355, 26.3246937, ATLAS-ZTF
270.74299639999998, 52.114667099999998, zr, 59034.341111100002, 17.855938, 0.0216478314, 2429.624957073781, 48.44280885676309, 26.3197861, ATLAS-ZTF
270.74335889999998, 52.114528700000001, zr, 59034.350405099998, 18.1605873, 0.026092615, 1850.0118916339911, 44.459830870778575, 26.3285236, ATLAS-ZTF
270.7426365, 52.114542200000002, zr, 59035.270879600001, 18.0794258, 0.0247827768, 1980.3443789719881, 45.20290703774647, 26.3212776, ATLAS-ZTF
270.74261619999999, 52.114667599999997, zr, 59035.326550899998, 17.9666557, 0.0231190547, 2195.1772844540055, 46.742867644167156, 26.3203297, ATLAS-ZTF
270.74296750000002, 52.114599599999998, zr, 59037.331145800003, 17.8390579, 0.0214367043, 2492.930666189795, 49.22025930176803, 26.3308334, ATLAS-ZTF
270.74311360000002, 52.114545800000002, zr, 59038.222129599999, 17.8394279, 0.0214412883, 2478.8862584577314, 48.9534333455712, 26.3250694, ATLAS-ZTF
270.74288239999998, 52.114525399999998, zr, 59038.393969899997, 17.7945118, 0.0208954718, 2567.1639177935185, 49.40620107826457, 26.3181458, ATLAS-ZTF
270.74336820000002, 52.114531599999999, zr, 59041.274536999998, 17.928236, 0.0225911085, 2169.1366884317285, 45.13361723127614, 26.2689533, ATLAS-ZTF
270.74342439999998, 52.114694200000002, zr, 59044.241296300002, 18.0199547, 0.0238836333, 2090.384998274549, 45.98353498374177, 26.3205204, ATLAS-ZTF
270.74289709999999, 52.114561899999998, zr, 59047.406597200003, 17.7512512, 0.0203913134, 2650.652771310782, 49.782158076249765, 26.3096333, ATLAS-ZTF
270.7428974, 52.114513600000002, zr, 59050.304837999996, 17.6835499, 0.0196429137, 2825.0847448318723, 51.11084588938544, 26.3111286, ATLAS-ZTF
270.74292550000001, 52.114602400000003, zr, 59053.305231500002, 17.5463295, 0.018267449, 3261.4286354415694, 54.873348612650084, 26.3298492, ATLAS-ZTF
270.74295619999998, 52.1144909, zr, 59056.341701400001, 17.8264542, 0.0212812405, 2442.5491976101844, 47.87578850150263, 26.2960625, ATLAS-ZTF
270.74273920000002, 52.114534999999997, zr, 59059.160694400001, 17.7857399, 0.020791553, 2582.0803936699676, 49.446137210842636, 26.3156643, ATLAS-ZTF
270.74346689999999, 52.114582300000002, zr, 59061.276782399997, 18.0460739, 0.0242724102, 2013.1658745390946, 45.00576446959344, 26.3057728, ATLAS-ZTF
270.74347990000001, 52.114663, zr, 59062.238761599998, 18.2038689, 0.0268322416, 1738.778574069105, 42.97114398862583, 26.3044796, ATLAS-ZTF
270.74345499999998, 52.114601999999998, zr, 59063.318923600003, 18.0854683, 0.0248769466, 1934.7060957195526, 44.328981587780504, 26.3020058, ATLAS-ZTF
270.7428807, 52.114558500000001, zr, 59064.336099499997, 17.7716293, 0.0206262078, 2510.2940690445525, 47.68915955856431, 26.2709408, ATLAS-ZTF
270.74277749999999, 52.114414699999998, zr, 59065.321296299997, 18.1059647, 0.0252003074, 1842.4839780872903, 42.76468116646999, 26.269474, ATLAS-ZTF
270.74320369999998, 52.114818700000001, zr, 59065.356249999997, 18.0385303, 0.0241591521, 1921.53332145853, 42.756809227593585, 26.2476501, ATLAS-ZTF
270.74288919999998, 52.114672400000003, zr, 59068.259803200002, 17.8095856, 0.0210760515, 2550.258243143088, 49.50500299725849, 26.326046, ATLAS-ZTF
270.74290509999997, 52.114650400000002, zr, 59071.205370399999, 17.8398628, 0.0214466918, 2469.4500156807153, 48.7793749252451, 26.3213634, ATLAS-ZTF
270.74336629999999, 52.114629200000003, zr, 59081.196585600002, 17.9435539, 0.0227993205, 1830.8751072170685, 38.44645520889936, 26.1002007, ATLAS-ZTF
270.74294040000001, 52.114515099999998, zr, 59085.190590300001, 17.7945213, 0.0208955854, 2489.6090842794365, 47.91388461137824, 26.2848492, ATLAS-ZTF
270.74341759999999, 52.114728800000002, zr, 59087.143622700001, 18.0779552, 0.0247599315, 1781.1307438210597, 40.61822293139598, 26.2046947, ATLAS-ZTF
270.74303320000001, 52.114482899999999, zr, 59088.173229200002, 17.9219913, 0.0225070696, 1943.6314598947456, 40.29104708205421, 26.1435261, ATLAS-ZTF
270.74361649999997, 52.114847900000001, zr, 59094.2796991, 18.3639679, 0.0298373774, 1297.9602726826909, 35.66955797966392, 26.1471214, ATLAS-ZTF
270.7428377, 52.114638800000002, zr, 59096.2800116, 17.7102089, 0.0199318435, 2602.0842859936147, 47.76881947469721, 26.2485123, ATLAS-ZTF
270.74327670000002, 52.114587, zr, 59098.175543999998, 17.9613152, 0.0230445229, 2110.643088701412, 44.797956242181066, 26.2723522, ATLAS-ZTF
270.74350229999999, 52.114708800000002, zr, 59099.196064800002, 18.1186829, 0.0254040696, 1759.3156257713033, 41.164489504536895, 26.2320423, ATLAS-ZTF
270.74279239999998, 52.11468, zr, 59109.150937500002, 17.8082085, 0.0210594498, 2065.928847796858, 40.07172706398047, 26.0959969, ATLAS-ZTF
270.74318049999999, 52.114556100000001, zr, 59110.144675900003, 17.8873978, 0.0220504031, 2045.4600420579277, 41.54159938174665, 26.1643753, ATLAS-ZTF
270.74287179999999, 52.114548999999997, zr, 59111.222303199997, 17.7348881, 0.0202059746, 2246.2967046815847, 41.804458541539624, 26.1135559, ATLAS-ZTF
270.74317710000003, 52.114550899999998, zr, 59112.180266199997, 17.7156353, 0.0199915618, 2664.2562914129567, 49.05670831220583, 26.2795753, ATLAS-ZTF
270.74286239999998, 52.114634100000004, zr, 59113.1322917, 17.6663284, 0.0194601566, 2615.7881017448603, 46.88399066853589, 26.2103348, ATLAS-ZTF
270.743045, 52.114525800000003, zr, 59114.177743100001, 17.8462219, 0.021525884, 2129.8964024821644, 42.22747909752348, 26.1671181, ATLAS-ZTF
270.7434222, 52.114617199999998, zr, 59115.159166700003, 18.0430832, 0.0242274068, 1933.2518747382214, 43.139097149827116, 26.2588043, ATLAS-ZTF
270.7426155, 52.114505299999998, zr, 59116.200011599998, 18.035078, 0.0241075829, 1809.1434326766257, 40.17004783492347, 26.1787605, ATLAS-ZTF
270.74346359999998, 52.114758700000003, zr, 59117.1162731, 18.2173042, 0.0270678941, 1656.8242406351644, 41.305376841344355, 26.2654953, ATLAS-ZTF
270.74351999999999, 52.114728399999997, zr, 59118.220138899997, 18.262701, 0.0278858859, 1605.270112805583, 41.22951690125212, 26.2765713, ATLAS-ZTF
270.74285279999998, 52.114645199999998, zr, 59119.1550116, 17.7329903, 0.0201846641, 2653.8814570601808, 49.33768031057936, 26.2926941, ATLAS-ZTF
270.74304649999999, 52.114711300000003, zr, 59120.199884299996, 17.8721695, 0.0218540467, 2266.1382433090653, 45.61355767717524, 26.2603855, ATLAS-ZTF
270.74293870000002, 52.114494499999999, zr, 59123.261493099999, 17.8851852, 0.0220216978, 1997.124410459752, 40.50714164583404, 26.136198, ATLAS-ZTF
270.74314429999998, 52.114367799999997, zr, 59125.120324099997, 18.0557365, 0.0244186539, 1932.5796405624362, 43.46451114945855, 26.27108, ATLAS-ZTF
270.74285889999999, 52.114585300000002, zr, 59129.119687500002, 17.6510849, 0.0193008762, 2770.2040508434193, 49.24526344405943, 26.2573643, ATLAS-ZTF
270.74316640000001, 52.1148892, zr, 59135.135729200003, 18.3296967, 0.0291567333, 1472.7755306719064, 39.55042041554913, 26.2500381, ATLAS-ZTF
270.74335280000003, 52.1146216, zr, 59137.116446799999, 17.9474869, 0.0228532627, 2125.7060079400935, 44.7432052182927, 26.2662449, ATLAS-ZTF
270.74328309999999, 52.114554599999998, zr, 59139.134629599997, 18.0052242, 0.0236685053, 1922.8671496877323, 41.91754048923754, 26.2150974, ATLAS-ZTF
270.74321839999999, 52.114514200000002, zr, 59141.117465299998, 17.9948387, 0.0235186014, 1787.1736804422019, 38.7127418600309, 26.1252556, ATLAS-ZTF
270.74307920000001, 52.1145, zr, 59152.182106499997, 18.0823193, 0.0248277988, 1876.2215504464284, 42.904023053265675, 26.2655296, ATLAS-ZTF
270.74256550000001, 52.114492300000002, zr, 59154.157256899998, 18.0754356, 0.0247208886, 1930.9167948685315, 43.96461937312643, 26.2898445, ATLAS-ZTF
270.74296720000001, 52.114547999999999, zr, 59157.092708299999, 17.8543606, 0.0216279458, 2327.3419624452104, 46.36082466554937, 26.2715111, ATLAS-ZTF
270.74339800000001, 52.114977799999998, zr, 59164.157824100002, 17.6870613, 0.0196805559, 2697.2403004179673, 48.89142341894549, 26.2643604, ATLAS-ZTF
270.74298340000001, 52.114589000000002, zr, 59167.082418999998, 17.8149109, 0.021140486, 2506.979830924916, 48.81367295820917, 26.312788, ATLAS-ZTF
270.74287329999999, 52.114605599999997, zr, 59169.139849500003, 17.4217682, 0.0171679463, 3469.849833429012, 54.86617775875286, 26.2725449, ATLAS-ZTF
270.74289390000001, 52.114790200000002, zr, 59171.094525499997, 18.0129967, 0.0237816479, 1673.6772774321173, 36.6597369929173, 26.072176, ATLAS-ZTF
270.74575609999999, 52.117600699999997, zr, 59025.364629600001, 19.5082474, 0.069372572, 540.2503289618232, 34.51902467623515, 26.339735, ATLAS-ZTF
270.74561060000002, 52.117365100000001, zr, 59027.282835600003, 19.8649254, 0.0912610516, 345.99765868804946, 29.082672240853856, 26.2126083, ATLAS-ZTF
270.7460087, 52.117629000000001, zr, 59028.260046299998, 19.8085442, 0.0874076039, 388.421767351963, 31.2700413213186, 26.2818031, ATLAS-ZTF
270.74577110000001, 52.117788599999997, zr, 59034.341111100002, 19.476099, 0.0676754937, 546.3548969643747, 34.0550837537131, 26.3197861, ATLAS-ZTF
270.74559799999997, 52.117479099999997, zr, 59038.222129599999, 19.7175484, 0.0815094858, 439.5501170086027, 32.99835067090018, 26.3250694, ATLAS-ZTF
270.745475, 52.117320599999999, zr, 59041.274536999998, 19.414362, 0.0645344779, 551.8696617502267, 32.80227769307406, 26.2689533, ATLAS-ZTF
270.74571409999999, 52.117476199999999, zr, 59044.241296300002, 19.5290985, 0.070496276, 520.6774389225139, 33.80730998965967, 26.3205204, ATLAS-ZTF
270.74604119999998, 52.117986899999998, zr, 59047.406597200003, 19.8123512, 0.0876629725, 397.11184377847854, 32.06304117705292, 26.3096333, ATLAS-ZTF
270.74579460000001, 52.117622300000001, zr, 59050.304837999996, 19.5556068, 0.0719513968, 503.7426471018637, 33.38286678464674, 26.3111286, ATLAS-ZTF
270.74580520000001, 52.117610999999997, zr, 59053.305231500002, 19.333313, 0.0606386885, 628.9476228253254, 35.12691095330709, 26.3298492, ATLAS-ZTF
270.7458226, 52.117471299999998, zr, 59059.160694400001, 19.5358772, 0.0708655789, 515.1276242565746, 33.62217925527873, 26.3156643, ATLAS-ZTF
270.7461495, 52.117810400000003, zr, 59062.238761599998, 19.6261215, 0.0759696886, 469.18405024646285, 32.829121877952794, 26.3044796, ATLAS-ZTF
270.7455898, 52.117442400000002, zr, 59063.318923600003, 19.5356331, 0.070852235, 508.8023165914346, 33.203075614220275, 26.3020058, ATLAS-ZTF
270.74574380000001, 52.117695400000002, zr, 59068.259803200002, 19.9077206, 0.0942899883, 369.2582099213754, 32.06796654710591, 26.326046, ATLAS-ZTF
270.7456487, 52.117262699999998, zr, 59071.205370399999, 19.6709557, 0.0786389187, 457.25986100900553, 33.11892969680511, 26.3213634, ATLAS-ZTF
270.7455693, 52.117562200000002, zr, 59081.196585600002, 19.9116707, 0.0945740789, 298.82160908896475, 26.02913885633978, 26.1002007, ATLAS-ZTF
270.74598520000001, 52.117839799999999, zr, 59085.190590300001, 19.7946644, 0.0864825547, 394.5244472189514, 31.425204333773753, 26.2848492, ATLAS-ZTF
270.74614309999998, 52.117925100000001, zr, 59087.143622700001, 19.8341713, 0.0891400129, 353.3534695702364, 29.010668243090834, 26.2046947, ATLAS-ZTF
270.7457412, 52.117600400000001, zr, 59096.2800116, 19.7059002, 0.0807824433, 414.0424216299247, 30.806155585983426, 26.2485123, ATLAS-ZTF
270.74579110000002, 52.117771699999999, zr, 59098.175543999998, 19.6452217, 0.0770958364, 447.5609633788378, 31.780359410017105, 26.2723522, ATLAS-ZTF
270.7457283, 52.117694399999998, zr, 59099.196064800002, 19.6906013, 0.0798371434, 413.59606673473536, 30.412846458346674, 26.2320423, ATLAS-ZTF
270.74565749999999, 52.117380099999998, zr, 59107.1393866, 19.7843304, 0.0857997984, 246.35051811303995, 19.467735069719858, 25.7632141, ATLAS-ZTF
270.74561460000001, 52.117374099999999, zr, 59109.150937500002, 19.7944679, 0.0864695087, 331.5977690447283, 26.40889752930479, 26.0959969, ATLAS-ZTF
270.74585039999999, 52.117654899999998, zr, 59112.180266199997, 19.8494568, 0.0901884288, 373.29089748671436, 31.00801040080317, 26.2795753, ATLAS-ZTF
270.74599519999998, 52.117641999999996, zr, 59113.1322917, 19.7507286, 0.0836148784, 383.56809888098513, 29.539403591314766, 26.2103348, ATLAS-ZTF
270.74583769999998, 52.117283700000002, zr, 59114.177743100001, 19.6226463, 0.0757665709, 414.7522206642978, 28.94289920072657, 26.1671181, ATLAS-ZTF
270.74612610000003, 52.117966799999998, zr, 59115.159166700003, 19.9994564, 0.101090662, 318.962157289535, 29.697909576967888, 26.2588043, ATLAS-ZTF
270.74554289999998, 52.117373899999997, zr, 59116.200011599998, 19.8212852, 0.0882649124, 349.13237278710943, 28.382712269342903, 26.1787605, ATLAS-ZTF
270.74572339999997, 52.1178095, zr, 59117.1162731, 19.7756233, 0.0852284878, 394.4108013153918, 30.960592472446425, 26.2654953, ATLAS-ZTF
270.74577199999999, 52.117536399999999, zr, 59118.220138899997, 19.6889629, 0.0797364935, 431.56216188184584, 31.69393575063068, 26.2765713, ATLAS-ZTF
270.74588779999999, 52.117595799999997, zr, 59119.1550116, 19.8400879, 0.0895444676, 381.10309871862074, 31.43090736581944, 26.2926941, ATLAS-ZTF
270.74549940000003, 52.117292399999997, zr, 59120.199884299996, 19.2733116, 0.057914298, 623.4900971497372, 33.257610023627116, 26.2603855, ATLAS-ZTF
270.74600129999999, 52.117820999999999, zr, 59125.120324099997, 19.8546867, 0.0905498341, 368.6016882327912, 30.741188856177597, 26.27108, ATLAS-ZTF
270.74604979999998, 52.117665199999998, zr, 59137.116446799999, 19.7756615, 0.0852309763, 394.66931326837414, 30.98178981054395, 26.2662449, ATLAS-ZTF
270.74577140000002, 52.117476600000003, zr, 59139.134629599997, 19.8414288, 0.0896363929, 354.3785607550946, 29.256845049444173, 26.2150974, ATLAS-ZTF
270.74571090000001, 52.117610900000003, zr, 59157.092708299999, 19.7907505, 0.0862233862, 391.1147908086586, 31.060253410210027, 26.2715111, ATLAS-ZTF
270.74619259999997, 52.117849800000002, zr, 59167.082418999998, 19.5825043, 0.0734585971, 492.168121110131, 33.29904589683198, 26.312788, ATLAS-ZTF
270.74526300000002, 52.116898900000002, zr, 59028.260046299998, 19.6424713, 0.076932624, 452.61893665924123, 32.07147584899996, 26.2818031, ATLAS-ZTF
270.74492040000001, 52.1167011, zr, 59032.240277800003, 19.4281769, 0.0652240738, 568.3718496123079, 34.14413860613052, 26.3147583, ATLAS-ZTF
270.74536540000003, 52.117017199999999, zr, 59032.351863399999, 19.654211, 0.0776314214, 463.2902067759389, 33.12579714584373, 26.3188438, ATLAS-ZTF
270.74544739999999, 52.116975400000001, zr, 59034.350405099998, 19.4718208, 0.067452848, 552.9439619444012, 34.35240056848091, 26.3285236, ATLAS-ZTF
270.7452533, 52.117112800000001, zr, 59037.331145800003, 19.3771782, 0.0627156794, 604.5915597164643, 34.92318876441136, 26.3308334, ATLAS-ZTF
270.74509819999997, 52.116658700000002, zr, 59038.393969899997, 19.2385826, 0.0563972332, 678.9304387457026, 35.266207493789494, 26.3181458, ATLAS-ZTF
