# Data from 'ATLAS' for 'SN ATLAS2022abom'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
55.28808, -2.84857, o, 59807.425495, -20.662, 0.759, -20, 15, nan, ATLAS
55.28808, -2.84857, o, 59808.552324, 21.361, 1.64, 10, 17, 21.4, ATLAS
55.28808, -2.84857, o, 59808.555508, -22.048, 3.131, -6, 17, nan, ATLAS
55.28808, -2.84857, o, 59808.576326, -20.934, 1.011, -15, 16, nan, ATLAS
55.28808, -2.84857, o, 59808.582876, 21.678, 2.247, 8, 17, 21.64227503252014, ATLAS
55.28808, -2.84857, o, 59810.585491, 20.816, 1.198, 17, 20, 20.823877696554312, ATLAS
55.28808, -2.84857, o, 59810.592654, -21.791, 2.824, -7, 20, nan, ATLAS
55.28808, -2.84857, o, 59810.618615, -21.221, 1.632, -12, 19, nan, ATLAS
55.28808, -2.84857, o, 59810.620922, -21.164, 1.698, -12, 21, nan, ATLAS
55.28808, -2.84857, o, 59810.623657, 20.759, 1.091, 18, 20, 20.761818737241732, ATLAS
55.28808, -2.84857, o, 59812.592784, -21.006, 0.891, -14, 13, nan, ATLAS
55.28808, -2.84857, o, 59812.598069, 20.885, 0.792, 16, 13, 20.889700043360186, ATLAS
55.28808, -2.84857, o, 59812.619672, 21.144, 1.096, 13, 14, 21.115141619232908, ATLAS
55.28808, -2.84857, o, 59812.626892, 22.686, 5.087, 3, 16, 22.707196863200842, ATLAS
55.28808, -2.84857, o, 59813.138444, 23.469, 8.25, 2, 12, 23.147425010840045, ATLAS
55.28808, -2.84857, o, 59813.1416, 22.592, 3.448, 3, 12, 22.707196863200842, ATLAS
55.28808, -2.84857, o, 59813.165704, 20.444, 0.625, 24, 15, 20.449471895720983, ATLAS
55.28808, -2.84857, o, 59813.173255, -19.603, 0.685, -52, 36, nan, ATLAS
55.28808, -2.84857, o, 59814.577595, 21.754, 2.414, 7, 17, 21.787254899964356, ATLAS
55.28808, -2.84857, o, 59814.580786, 22.504, 5.4, 4, 20, 22.394850021680092, ATLAS
55.28808, -2.84857, o, 59814.586257, -20.109, 0.533, -33, 18, nan, ATLAS
55.28808, -2.84857, o, 59814.58808, 20.519, 0.632, 22, 14, 20.543943297944484, ATLAS
55.28808, -2.84857, o, 59814.601332, 20.505, 0.819, 23, 19, 20.495680409956016, ATLAS
55.28808, -2.84857, o, 59818.59685, 22.711, 3.812, 3, 11, 22.707196863200842, ATLAS
55.28808, -2.84857, o, 59818.618698, -22.081, 2.536, -5, 14, nan, ATLAS
55.28808, -2.84857, o, 59818.628854, 21.152, 1.219, 13, 15, 21.115141619232908, ATLAS
55.28808, -2.84857, o, 59818.634819, -19.737, 0.788, -46, 36, nan, ATLAS
55.28808, -2.84857, c, 59819.392366, 22.707, 2.667, 3, 8, 22.707196863200842, ATLAS
55.28808, -2.84857, c, 59819.395533, 23.264, 5.444, 2, 10, 23.147425010840045, ATLAS
55.28808, -2.84857, c, 59820.564387, -20.313, 0.337, -27, 9, nan, ATLAS
55.28808, -2.84857, c, 59820.589464, -22.358, 2.462, -4, 10, nan, ATLAS
55.28808, -2.84857, c, 59820.600432, -22.286, 2.517, -4, 11, nan, ATLAS
55.28808, -2.84857, c, 59820.61815, 20.804, 0.63, 17, 11, 20.823877696554312, ATLAS
55.28808, -2.84857, o, 59822.590771, -23.613, 11.667, -1, 15, nan, ATLAS
55.28808, -2.84857, o, 59822.607213, -21.049, 0.884, -14, 12, nan, ATLAS
55.28808, -2.84857, o, 59822.617771, -21.417, 1.26, -10, 12, nan, ATLAS
55.28808, -2.84857, o, 59822.628044, -21.369, 1.7, -10, 18, nan, ATLAS
55.28808, -2.84857, c, 59824.580588, 22.856, 3.647, 3, 10, 22.707196863200842, ATLAS
55.28808, -2.84857, c, 59824.582398, 22.51, 2.958, 4, 11, 22.394850021680092, ATLAS
55.28808, -2.84857, c, 59824.59045, 20.805, 0.532, 17, 9, 20.823877696554312, ATLAS
55.28808, -2.84857, c, 59824.604469, -21.761, 1.128, -7, 8, nan, ATLAS
55.28808, -2.84857, o, 59825.073745, 21.232, 1.064, 12, 12, 21.202046884880936, ATLAS
55.28808, -2.84857, o, 59825.082418, 21.205, 1.146, 12, 14, 21.202046884880936, ATLAS
55.28808, -2.84857, o, 59825.111223, 23.881, 11.143, 1, 11, 23.9, ATLAS
55.28808, -2.84857, o, 59825.115882, 21.43, 1.171, 10, 11, 21.4, ATLAS
55.28808, -2.84857, o, 59826.565972, -21.338, 1.562, -11, 16, nan, ATLAS
55.28808, -2.84857, o, 59826.567792, -22.163, 2.913, -5, 14, nan, ATLAS
55.28808, -2.84857, o, 59826.574628, -21.015, 1.063, -14, 15, nan, ATLAS
55.28808, -2.84857, o, 59826.584842, -22.548, 4.688, -4, 16, nan, ATLAS
